dt_time,op1,op2,temp,humidity,ws,wd,ozone
2024-02-28 16:41:00,245.0,220.0,39.1,11.4,3.94,348.8,40.49
2024-02-28 16:42:00,245.0,220.0,39.1,11.4,2.68,318.3,39.67
2024-02-28 16:43:00,245.0,220.0,39.1,12.6,3.42,346.1,39.32
2024-02-28 16:44:00,244.0,221.0,39.1,12.6,1.14,3.4,40.84
2024-02-28 16:45:00,245.0,221.0,38.8,13.0,1.61,325.0,42.54
2024-02-28 16:46:00,245.0,221.0,38.8,13.0,1.92,331.1,45.01
2024-02-28 16:47:00,246.0,221.0,39.1,12.2,1.39,305.6,45.83
2024-02-28 16:48:00,245.0,221.0,39.1,12.2,1.32,336.2,47.57
2024-02-28 16:49:00,245.0,221.0,39.1,12.2,1.1,316.9,47.25
2024-02-28 16:50:00,245.0,221.0,39.1,12.2,0.96,333.8,46.98
2024-02-28 16:51:00,244.0,221.0,39.2,12.5,2.48,335.6,46.44
2024-02-28 16:52:00,250.0,221.0,39.2,12.7,4.18,304.4,46.22
2024-02-28 16:53:00,246.0,221.0,38.8,12.4,1.01,288.7,46.37
2024-02-28 16:54:00,245.0,221.0,38.8,12.4,0.87,323.9,46.68
2024-02-28 16:55:00,245.0,221.0,38.8,12.4,1.45,87.6,46.91
2024-02-28 16:56:00,243.0,222.0,39.3,12.3,0.98,9.1,46.98
2024-02-28 16:57:00,246.0,222.0,39.3,12.3,2.17,321.7,46.69
2024-02-28 16:58:00,244.0,222.0,39.3,12.3,1.36,0.3,46.32
2024-02-28 16:59:00,247.0,221.0,38.7,12.5,0.78,343.8,46.35
2024-02-28 17:00:00,247.0,221.0,38.9,12.6,0.54,26.3,46.18
2024-02-28 17:01:00,246.0,221.0,38.9,12.7,1.99,88.3,45.91
2024-02-28 17:02:00,246.0,221.0,38.9,12.7,5.39,335.0,45.39
2024-02-28 17:03:00,247.0,221.0,38.9,12.7,2.66,345.0,45.18
2024-02-28 17:04:00,248.0,221.0,38.3,13.2,2.55,274.6,45.54
2024-02-28 17:05:00,247.0,221.0,38.0,13.7,0.36,342.9,46.17
2024-02-28 17:06:00,248.0,221.0,38.3,13.8,0.2,294.9,46.17
2024-02-28 17:07:00,248.0,221.0,38.3,13.8,4.0,347.1,46.08
2024-02-28 17:08:00,247.0,222.0,38.3,13.8,4.56,336.4,46.03
2024-02-28 17:09:00,249.0,221.0,38.3,13.8,0.63,306.9,44.43
2024-02-28 17:10:00,248.0,221.0,38.2,13.95,1.61,1.3,43.12
2024-02-28 17:11:00,247.0,221.0,38.1,14.1,3.36,345.0,42.48
2024-02-28 17:12:00,248.0,221.0,37.8,13.9,2.44,327.1,43.35
2024-02-28 17:13:00,254.0,220.0,37.8,13.9,1.9,307.0,45.74
2024-02-28 17:14:00,249.0,222.0,37.5,13.8,1.88,320.7,46.32
2024-02-28 17:15:00,248.0,222.0,38.0,13.7,0.83,345.5,46.13
2024-02-28 17:16:00,248.0,222.0,38.0,13.7,3.15,321.6,46.29
2024-02-28 17:17:00,248.0,222.0,38.1,13.7,1.86,338.3,46.35
2024-02-28 17:18:00,249.0,222.0,38.1,13.7,5.53,342.6,46.48
2024-02-28 17:19:00,246.0,222.0,37.3,14.6,2.44,339.4,46.45
2024-02-28 17:20:00,249.0,222.0,37.3,14.6,1.23,0.7,45.92
2024-02-28 17:21:00,249.0,222.0,37.3,14.6,0.94,282.0,44.62
2024-02-28 17:22:00,248.0,222.0,37.0,14.9,1.61,305.6,44.19
2024-02-28 17:23:00,249.0,222.0,37.2,14.5,1.99,313.8,42.75
2024-02-28 17:24:00,247.0,222.0,37.2,14.5,2.8,327.2,42.16
2024-02-28 17:25:00,248.0,222.0,36.9,14.9,0.65,294.3,41.37
2024-02-28 17:26:00,250.0,222.0,36.5,14.7,1.68,336.2,40.64
2024-02-28 17:27:00,249.0,222.0,36.3,15.0,1.25,19.2,40.51
2024-02-28 17:28:00,249.0,222.0,36.3,15.0,1.16,274.5,40.73
2024-02-28 17:29:00,248.0,222.0,36.2,15.3,0.72,299.3,40.74
2024-02-28 17:30:00,249.0,222.0,36.3,15.1,1.03,354.3,41.08
2024-02-28 17:31:00,249.0,222.0,36.3,15.1,1.45,43.2,41.42
2024-02-28 17:32:00,250.0,222.0,36.1,15.6,0.02,331.8,41.63
2024-02-28 17:33:00,249.0,222.0,36.1,15.6,1.07,14.9,42.19
2024-02-28 17:34:00,249.0,222.0,35.6,15.7,1.88,311.7,42.33
2024-02-28 17:35:00,249.0,222.0,35.6,15.7,2.44,333.0,42.31
2024-02-28 17:36:00,249.0,223.0,35.7,15.6,0.81,0.3,42.25
2024-02-28 17:37:00,250.0,222.0,35.4,16.2,1.28,52.5,41.92
2024-02-28 17:38:00,249.0,222.0,35.4,16.2,0.49,318.9,40.87
2024-02-28 17:39:00,249.0,223.0,35.4,16.2,1.14,333.9,41.11
2024-02-28 17:40:00,251.0,222.0,35.3,16.0,3.18,321.7,41.28
2024-02-28 17:41:00,250.0,222.0,35.3,16.0,0.47,27.4,41.07
2024-02-28 17:42:00,249.0,223.0,35.2,16.3,2.35,327.2,41.14
2024-02-28 17:43:00,250.0,223.0,35.2,16.3,0.18,5.4,40.52
2024-02-28 17:44:00,251.0,223.0,35.1,16.6,1.3,1.5,40.21
2024-02-28 17:45:00,248.0,223.0,35.0,16.9,3.62,359.5,40.09
2024-02-28 17:46:00,250.0,223.0,34.4,16.6,2.01,324.7,40.52
2024-02-28 17:47:00,249.0,223.0,34.4,16.6,1.01,314.0,41.07
2024-02-28 17:48:00,249.0,223.0,34.4,16.4,2.19,50.3,41.95
2024-02-28 17:49:00,249.0,223.0,34.4,16.4,0.58,309.2,42.62
2024-02-28 17:50:00,250.0,223.0,34.4,16.4,1.23,326.2,42.48
2024-02-28 17:51:00,250.0,223.0,34.1,16.8,0.29,256.7,42.24
2024-02-28 17:52:00,250.0,223.0,34.0,17.0,1.61,338.7,41.83
2024-02-28 17:53:00,250.0,223.0,33.9,17.0,1.7,328.0,41.75
2024-02-28 17:54:00,249.0,223.0,33.6,16.8,1.63,9.0,42.1
2024-02-28 17:55:00,251.0,223.0,33.6,16.8,1.23,358.8,42.34
2024-02-28 17:56:00,251.0,223.0,33.6,16.8,3.38,352.6,42.28
2024-02-28 17:57:00,251.0,223.0,33.3,17.6,0.67,330.3,41.92
2024-02-28 17:58:00,252.0,224.0,33.2,17.5,4.74,320.5,41.51
2024-02-28 17:59:00,251.0,223.0,33.1,17.0,3.11,349.4,41.33
2024-02-28 18:00:00,252.0,223.0,33.1,17.0,1.36,60.5,41.51
2024-02-28 18:01:00,252.0,223.0,33.0,17.4,3.4,319.5,41.2
2024-02-28 18:02:00,252.0,224.0,32.8,17.8,0.92,325.0,41.16
2024-02-28 18:03:00,252.0,223.0,32.7,17.9,2.01,353.7,40.44
2024-02-28 18:04:00,252.0,224.0,32.7,17.9,2.15,310.8,39.76
2024-02-28 18:05:00,252.0,223.0,32.6,18.7,0.02,300.0,39.38
2024-02-28 18:06:00,252.0,224.0,32.5,19.2,0.58,353.3,37.73
2024-02-28 18:07:00,252.0,224.0,32.2,19.1,2.55,330.0,37.05
2024-02-28 18:08:00,253.0,224.0,32.1,19.1,0.92,18.8,37.63
2024-02-28 18:09:00,253.0,224.0,32.1,19.3,0.81,251.7,38.31
2024-02-28 18:10:00,253.0,224.0,32.1,19.4,1.36,243.5,37.41
2024-02-28 18:11:00,253.0,224.0,32.1,19.4,0.47,268.9,36.74
2024-02-28 18:12:00,253.0,224.0,32.1,19.4,9.44,332.7,36.09
2024-02-28 18:13:00,253.0,224.0,32.1,19.4,1.54,264.7,35.77
2024-02-28 18:14:00,251.0,223.0,31.6,20.4,3.15,319.0,35.41
2024-02-28 18:15:00,254.0,224.0,31.4,21.4,2.71,287.9,34.98
2024-02-28 18:16:00,253.0,224.0,31.3,21.4,2.48,310.3,33.94
2024-02-28 18:17:00,254.0,224.0,31.1,20.7,2.21,322.5,33.69
2024-02-28 18:18:00,254.0,224.0,31.1,21.2,1.28,340.4,33.44
2024-02-28 18:19:00,252.0,225.0,31.1,21.2,2.55,329.7,33.7
2024-02-28 18:20:00,253.0,225.0,31.1,21.2,0.89,359.9,34.71
2024-02-28 18:21:00,254.0,225.0,30.9,21.3,0.2,76.7,35.41
2024-02-28 18:22:00,255.0,225.0,30.9,21.3,1.99,350.5,35.94
2024-02-28 18:23:00,253.0,225.0,30.9,21.3,0.34,350.0,36.36
2024-02-28 18:24:00,253.0,225.0,30.9,21.3,0.94,246.4,36.3
2024-02-28 18:25:00,253.0,225.0,30.9,21.3,0.58,305.1,36.83
2024-02-28 18:26:00,254.0,225.0,30.9,21.3,0.0,28.4,37.73
2024-02-28 18:27:00,254.0,226.0,30.5,22.0,0.76,358.2,38.1
2024-02-28 18:28:00,253.0,225.0,30.5,22.2,1.57,342.9,38.16
2024-02-28 18:29:00,254.0,225.0,30.3,22.2,0.67,288.3,37.73
2024-02-28 18:30:00,254.0,225.0,30.2,22.5,3.71,337.7,37.07
2024-02-28 18:31:00,256.0,225.0,30.2,22.5,0.69,324.1,36.66
2024-02-28 18:32:00,254.0,225.0,30.2,22.4,0.22,24.5,36.42
2024-02-28 18:33:00,255.0,225.0,30.0,22.9,1.81,325.8,36.51
2024-02-28 18:34:00,254.0,225.0,30.0,22.7,0.34,343.7,36.52
2024-02-28 18:35:00,254.0,225.0,29.9,23.1,1.34,348.4,36.4
2024-02-28 18:36:00,254.0,226.0,29.9,22.8,0.83,281.1,36.31
2024-02-28 18:37:00,254.0,225.0,29.9,23.1,1.5,354.9,35.99
2024-02-28 18:38:00,254.0,226.0,29.7,22.7,1.7,344.9,35.96
2024-02-28 18:39:00,254.0,226.0,29.7,23.1,0.89,319.2,35.72
2024-02-28 18:40:00,254.0,226.0,29.7,23.5,0.25,289.4,35.03
2024-02-28 18:41:00,253.0,226.0,29.7,23.5,0.94,281.0,34.23
2024-02-28 18:42:00,253.5,226.0,29.65,23.65,0.02,349.0,33.76
2024-02-28 18:43:00,254.0,226.0,29.6,23.8,1.03,294.6,33.44
2024-02-28 18:44:00,253.0,226.0,29.5,24.3,0.51,82.6,33.34
2024-02-28 18:45:00,253.0,226.0,29.5,24.3,0.65,278.6,33.53
2024-02-28 18:46:00,253.0,226.0,29.4,24.3,1.57,340.9,33.46
2024-02-28 18:47:00,253.0,226.0,29.3,23.5,1.66,287.9,33.65
2024-02-28 18:48:00,253.0,226.0,29.3,23.5,0.31,340.9,33.41
2024-02-28 18:49:00,254.0,226.0,29.3,23.5,0.96,0.5,33.11
2024-02-28 18:50:00,255.0,226.0,29.1,25.0,1.07,228.7,32.72
2024-02-28 18:51:00,254.0,226.0,29.1,25.0,0.4,204.4,32.05
2024-02-28 18:52:00,253.0,226.0,29.1,24.8,2.08,304.8,32.07
2024-02-28 18:53:00,254.0,226.0,29.0,24.5,1.36,314.8,31.98
2024-02-28 18:54:00,254.0,226.0,29.0,24.5,1.74,314.4,31.71
2024-02-28 18:55:00,254.0,226.0,29.0,24.5,0.81,33.6,30.76
2024-02-28 18:56:00,254.0,226.0,29.0,24.5,0.65,319.6,30.36
2024-02-28 18:57:00,253.0,226.0,28.9,25.1,0.49,316.6,29.68
2024-02-28 18:58:00,254.0,226.0,28.8,25.7,0.83,262.4,29.44
2024-02-28 18:59:00,253.0,226.0,28.8,25.7,0.31,65.0,29.38
2024-02-28 19:00:00,254.0,226.0,28.8,25.7,1.61,290.8,29.15
2024-02-28 19:01:00,253.0,226.0,28.8,25.7,0.98,272.1,28.89
2024-02-28 19:02:00,254.0,227.0,28.8,25.7,1.86,327.4,28.59
2024-02-28 19:03:00,254.0,227.0,28.7,26.1,0.6,326.6,28.04
2024-02-28 19:04:00,253.0,227.0,28.7,26.4,1.28,261.3,27.52
2024-02-28 19:05:00,253.0,227.0,28.7,26.4,3.24,301.2,26.92
2024-02-28 19:06:00,254.0,227.0,28.7,26.4,1.34,272.7,26.26
2024-02-28 19:07:00,254.0,227.0,28.5,26.3,2.35,331.5,25.38
2024-02-28 19:08:00,254.0,227.0,28.5,26.3,0.56,240.9,25.43
2024-02-28 19:09:00,255.0,226.0,28.5,26.3,0.6,20.3,25.9
2024-02-28 19:10:00,255.0,227.0,28.4,26.6,0.92,196.5,26.46
2024-02-28 19:11:00,254.0,227.0,28.4,26.4,1.92,196.9,27.08
2024-02-28 19:12:00,255.0,227.0,28.4,26.4,0.76,334.4,27.05
2024-02-28 19:13:00,255.0,227.0,28.4,26.4,0.69,331.2,26.93
2024-02-28 19:14:00,255.0,227.0,28.3,26.7,1.3,0.4,26.71
2024-02-28 19:15:00,254.0,227.0,28.3,27.0,0.56,272.7,26.72
2024-02-28 19:16:00,255.0,227.0,28.3,27.1,1.97,328.4,26.81
2024-02-28 19:17:00,259.0,226.0,28.3,27.1,0.85,1.1,26.98
2024-02-28 19:18:00,254.0,226.0,28.2,27.2,0.02,281.0,27.18
2024-02-28 19:19:00,254.0,227.0,28.2,27.2,3.11,320.0,27.41
2024-02-28 19:20:00,254.0,227.0,28.2,27.2,0.13,235.9,27.78
2024-02-28 19:21:00,256.0,227.0,28.1,27.6,0.27,37.3,27.99
2024-02-28 19:22:00,255.0,227.0,28.1,26.9,1.95,302.1,28.22
2024-02-28 19:23:00,254.0,227.0,28.1,26.9,0.45,80.8,28.65
2024-02-28 19:24:00,255.0,227.0,28.1,26.9,0.36,311.3,28.9
2024-02-28 19:25:00,255.0,227.0,27.9,27.5,1.34,0.0,29.44
2024-02-28 19:26:00,255.0,227.0,27.9,27.5,3.29,300.0,30.06
2024-02-28 19:27:00,256.0,227.0,27.9,28.1,3.04,316.8,30.84
2024-02-28 19:28:00,256.0,227.0,27.8,28.9,0.31,135.0,31.3
2024-02-28 19:29:00,256.0,227.0,27.8,29.1,0.65,3.7,32.11
2024-02-28 19:30:00,256.0,227.0,27.8,29.4,0.89,29.3,32.53
2024-02-28 19:31:00,256.0,227.0,27.8,29.4,2.68,323.1,33.05
2024-02-28 19:32:00,256.0,228.0,27.8,29.4,2.73,356.0,33.15
2024-02-28 19:33:00,255.0,228.0,27.7,30.1,1.63,58.8,32.91
2024-02-28 19:34:00,256.0,227.0,27.7,30.1,1.36,226.8,32.6
2024-02-28 19:35:00,257.0,227.0,27.7,30.4,0.02,268.8,32.29
2024-02-28 19:36:00,256.0,228.0,27.7,30.7,1.34,305.1,31.97
2024-02-28 19:37:00,257.0,228.0,27.7,31.1,1.97,339.7,31.63
2024-02-28 19:38:00,256.0,228.0,27.7,31.1,2.82,324.3,31.35
2024-02-28 19:39:00,255.0,228.0,27.6,31.7,1.61,322.8,30.92
2024-02-28 19:40:00,256.0,228.0,27.6,31.7,0.22,331.5,31.13
2024-02-28 19:41:00,255.0,228.0,27.6,32.4,2.21,325.1,31.59
2024-02-28 19:42:00,255.0,228.0,27.6,32.4,0.83,293.0,31.94
2024-02-28 19:43:00,256.0,228.0,27.6,32.4,0.56,2.3,32.13
2024-02-28 19:44:00,255.0,228.0,27.5,32.7,0.0,335.9,31.9
2024-02-28 19:45:00,256.0,228.0,27.5,32.7,1.3,269.5,31.5
2024-02-28 19:46:00,255.0,228.0,27.5,32.7,1.03,93.1,31.01
2024-02-28 19:47:00,255.0,228.0,27.4,33.0,2.53,40.5,30.86
2024-02-28 19:48:00,256.0,228.0,27.4,33.0,4.12,316.8,30.88
2024-02-28 19:49:00,255.0,228.0,27.3,33.3,1.48,245.0,31.06
2024-02-28 19:50:00,256.0,228.0,27.3,33.6,0.0,57.0,31.35
2024-02-28 19:51:00,255.0,228.0,27.3,33.9,0.87,75.2,31.32
2024-02-28 19:52:00,256.0,228.0,27.3,33.9,1.1,50.2,31.21
2024-02-28 19:53:00,255.0,228.0,27.2,33.9,1.41,240.1,31.02
2024-02-28 19:54:00,256.0,228.0,27.2,34.3,0.98,47.6,31.1
2024-02-28 19:55:00,255.0,228.0,27.1,34.5,1.25,342.1,31.34
2024-02-28 19:56:00,256.0,228.0,27.1,34.5,3.96,300.8,31.81
2024-02-28 19:57:00,258.0,228.0,27.1,34.5,0.81,237.4,32.18
2024-02-28 19:58:00,256.0,228.0,27.1,34.7,2.33,306.2,32.19
2024-02-28 19:59:00,256.0,228.0,27.0,34.9,1.19,50.2,31.73
2024-02-28 20:00:00,256.0,228.0,27.1,35.1,1.36,272.5,31.24
2024-02-28 20:01:00,256.0,228.0,27.1,35.1,1.88,335.1,30.52
2024-02-28 20:02:00,259.0,229.0,27.1,35.1,0.47,325.7,29.72
2024-02-28 20:03:00,256.0,228.0,27.1,35.1,3.47,333.8,29.15
2024-02-28 20:04:00,256.0,228.0,27.0,36.1,0.72,7.8,28.16
2024-02-28 20:05:00,259.0,228.0,27.0,36.1,1.23,267.0,27.32
2024-02-28 20:06:00,255.0,228.0,27.0,36.1,0.69,81.5,27.05
2024-02-28 20:07:00,256.0,228.0,26.9,36.4,1.16,302.4,27.21
2024-02-28 20:08:00,255.0,228.0,26.9,36.1,4.21,333.8,27.6
2024-02-28 20:09:00,257.0,230.0,26.9,36.1,0.36,21.0,27.61
2024-02-28 20:10:00,256.0,228.0,26.9,36.1,0.6,23.0,27.27
2024-02-28 20:11:00,256.0,228.0,26.9,36.1,1.41,218.7,25.42
2024-02-28 20:12:00,257.0,228.0,26.9,36.1,2.44,260.3,23.71
2024-02-28 20:13:00,258.0,228.0,26.9,36.1,0.76,33.6,22.18
2024-02-28 20:14:00,258.0,228.0,26.9,36.1,2.42,308.8,24.2
2024-02-28 20:15:00,262.0,228.0,26.7,37.2,3.31,316.4,26.5
2024-02-28 20:16:00,258.0,228.0,26.7,37.2,3.83,348.8,27.65
2024-02-28 20:17:00,258.0,228.0,26.7,37.2,4.81,323.8,28.47
2024-02-28 20:18:00,258.0,228.0,26.7,37.7,5.08,330.9,28.39
2024-02-28 20:19:00,258.0,228.0,26.7,38.0,0.0,353.5,28.03
2024-02-28 20:20:00,258.0,229.0,26.7,38.0,2.08,309.6,27.23
2024-02-28 20:21:00,259.0,228.0,26.7,38.6,1.68,179.9,26.83
2024-02-28 20:22:00,260.0,229.0,26.6,38.9,0.74,182.2,26.28
2024-02-28 20:23:00,259.0,229.0,26.6,39.0,1.54,351.8,26.51
2024-02-28 20:24:00,260.0,229.0,26.6,39.0,3.36,229.5,27.77
2024-02-28 20:25:00,259.0,228.0,26.5,39.6,4.03,359.1,28.3
2024-02-28 20:26:00,259.0,229.0,26.5,39.9,4.68,332.5,30.03
2024-02-28 20:27:00,258.0,229.0,26.4,39.5,4.23,332.4,30.57
2024-02-28 20:28:00,262.0,229.0,26.4,39.3,3.94,355.2,31.22
2024-02-28 20:29:00,258.0,229.0,26.4,39.5,5.3,343.1,31.49
2024-02-28 20:30:00,259.0,229.0,26.4,39.5,1.05,317.1,31.07
2024-02-28 20:31:00,258.0,229.0,26.4,39.6,3.78,314.8,30.36
2024-02-28 20:32:00,258.0,229.0,26.4,39.6,1.36,352.8,28.42
2024-02-28 20:33:00,259.0,229.0,26.4,39.6,1.77,295.0,27.92
2024-02-28 20:34:00,259.0,229.0,26.4,40.3,1.66,316.1,26.81
2024-02-28 20:35:00,259.0,229.0,26.3,40.5,0.09,11.1,25.85
2024-02-28 20:36:00,257.0,229.0,26.3,40.5,0.11,236.2,25.4
2024-02-28 20:37:00,257.0,229.0,26.2,40.7,3.76,317.8,24.88
2024-02-28 20:38:00,256.0,228.0,26.2,40.7,3.0,332.6,24.29
2024-02-28 20:39:00,258.0,229.0,26.2,41.0,1.99,296.6,23.74
2024-02-28 20:40:00,259.0,229.0,26.2,40.8,0.89,317.0,24.36
2024-02-28 20:41:00,257.0,229.0,26.2,40.8,2.04,204.7,25.68
2024-02-28 20:42:00,260.0,229.0,26.1,40.9,1.23,201.0,25.96
2024-02-28 20:43:00,259.0,229.0,26.1,40.7,4.03,343.4,27.23
2024-02-28 20:44:00,259.0,229.0,26.1,40.7,2.42,323.9,27.34
2024-02-28 20:45:00,260.0,229.0,26.0,41.3,2.13,286.2,27.62
2024-02-28 20:46:00,259.0,229.0,26.0,41.4,4.18,329.4,29.11
2024-02-28 20:47:00,259.0,229.0,25.9,41.4,1.16,279.5,30.13
2024-02-28 20:48:00,259.0,229.0,25.9,41.4,2.53,329.1,32.54
2024-02-28 20:49:00,259.0,229.0,26.0,41.8,1.25,357.4,33.26
2024-02-28 20:50:00,258.0,229.0,26.0,41.7,2.17,1.4,32.37
2024-02-28 20:51:00,259.0,229.0,26.0,41.7,4.16,334.6,31.78
2024-02-28 20:52:00,259.0,229.0,25.9,41.9,4.25,327.4,30.97
2024-02-28 20:53:00,259.0,229.0,25.9,41.9,2.19,9.0,30.78
2024-02-28 20:54:00,259.0,229.0,25.9,41.9,5.08,28.8,30.88
2024-02-28 20:55:00,260.0,229.0,25.8,42.2,0.98,67.2,30.65
2024-02-28 20:56:00,259.0,229.0,25.8,42.6,1.54,106.9,30.47
2024-02-28 20:57:00,259.0,229.0,25.8,42.6,4.25,341.6,30.34
2024-02-28 20:58:00,258.0,229.0,25.8,42.8,1.81,324.3,30.42
2024-02-28 20:59:00,258.0,229.0,25.8,43.1,1.36,306.3,30.43
2024-02-28 21:00:00,258.0,229.0,25.8,43.1,1.54,269.7,30.06
2024-02-28 21:01:00,259.0,229.0,25.7,43.4,1.7,321.3,29.88
2024-02-28 21:02:00,258.0,229.0,25.7,43.6,1.99,348.3,29.55
2024-02-28 21:03:00,258.0,229.0,25.7,43.4,2.15,328.2,29.68
2024-02-28 21:04:00,257.0,230.0,25.6,43.5,2.93,306.2,30.04
2024-02-28 21:05:00,258.0,229.0,25.6,43.7,4.32,350.7,30.5
2024-02-28 21:06:00,258.0,229.0,25.6,43.7,2.01,345.2,30.9
2024-02-28 21:07:00,258.0,229.0,25.5,43.9,2.48,316.3,30.98
2024-02-28 21:08:00,258.0,229.0,25.5,43.8,0.94,253.0,30.9
2024-02-28 21:09:00,258.0,229.0,25.5,43.9,2.3,283.5,31.14
2024-02-28 21:10:00,258.0,229.0,25.5,43.9,1.97,24.2,31.42
2024-02-28 21:11:00,258.0,229.0,25.5,43.9,1.36,359.4,32.24
2024-02-28 21:12:00,258.0,229.0,25.5,43.9,4.56,326.4,32.11
2024-02-28 21:13:00,257.5,229.0,25.45,44.15,1.25,337.8,31.96
2024-02-28 21:14:00,257.0,229.0,25.4,44.4,0.81,67.7,31.51
2024-02-28 21:15:00,258.0,229.0,25.4,44.4,2.53,359.8,31.19
2024-02-28 21:16:00,258.0,229.0,25.4,44.4,1.92,10.2,30.87
2024-02-28 21:17:00,258.0,229.0,25.4,44.7,1.57,31.3,31.22
2024-02-28 21:18:00,257.0,230.0,25.4,44.7,2.19,22.1,31.29
2024-02-28 21:19:00,258.0,229.0,25.2,44.7,1.52,29.7,31.68
2024-02-28 21:20:00,259.0,229.0,25.2,44.7,2.28,2.1,32.95
2024-02-28 21:21:00,258.0,229.0,25.2,44.7,1.61,288.9,33.32
2024-02-28 21:22:00,259.0,229.0,25.2,44.7,3.83,337.0,33.9
2024-02-28 21:23:00,259.0,230.0,25.1,45.0,2.55,309.6,34.35
2024-02-28 21:24:00,258.0,229.0,25.1,45.2,2.53,335.0,34.34
2024-02-28 21:25:00,259.0,230.0,25.1,45.2,3.87,359.4,34.82
2024-02-28 21:26:00,260.0,229.0,25.1,45.2,1.32,87.7,35.36
2024-02-28 21:27:00,258.0,229.0,25.1,45.3,2.73,343.6,35.62
2024-02-28 21:28:00,258.0,230.0,25.1,45.3,2.42,330.0,35.79
2024-02-28 21:29:00,258.0,230.0,25.1,45.3,1.45,105.9,35.42
2024-02-28 21:30:00,259.0,230.0,25.1,45.3,1.66,329.6,34.86
2024-02-28 21:31:00,258.0,230.0,25.1,45.6,5.1,345.6,34.59
2024-02-28 21:32:00,261.0,229.0,25.0,45.6,0.67,87.8,34.14
2024-02-28 21:33:00,259.0,230.0,25.0,46.0,1.39,345.8,33.58
2024-02-28 21:34:00,255.0,228.0,25.0,46.3,1.54,339.0,32.99
2024-02-28 21:35:00,258.0,230.0,25.0,46.1,0.96,242.8,32.38
2024-02-28 21:36:00,259.0,229.0,25.0,46.3,0.78,66.3,32.01
2024-02-28 21:37:00,258.0,230.0,25.0,46.2,1.34,352.7,32.23
2024-02-28 21:38:00,258.0,229.0,24.9,46.6,1.74,359.1,32.77
2024-02-28 21:39:00,258.0,230.0,24.9,46.2,1.34,333.0,33.14
2024-02-28 21:40:00,259.0,230.0,24.8,46.4,0.29,50.5,33.34
2024-02-28 21:41:00,258.0,230.0,24.8,46.5,4.76,320.5,33.26
2024-02-28 21:42:00,258.0,230.0,24.8,46.5,0.29,124.5,33.2
2024-02-28 21:43:00,258.0,230.0,24.8,46.5,2.51,124.1,33.15
2024-02-28 21:44:00,259.0,230.0,24.8,46.8,2.42,357.2,33.51
2024-02-28 21:45:00,259.0,230.0,24.7,46.8,5.1,344.0,34.17
2024-02-28 21:46:00,260.0,230.0,24.7,46.4,6.35,336.2,35.71
2024-02-28 21:47:00,260.0,230.0,24.6,46.5,5.53,321.6,36.23
2024-02-28 21:48:00,260.0,230.0,24.6,46.5,1.95,94.3,36.86
2024-02-28 21:49:00,260.0,230.0,24.6,46.5,3.24,359.0,36.67
2024-02-28 21:50:00,259.0,230.0,24.6,46.5,4.81,328.5,36.33
2024-02-28 21:51:00,260.0,230.0,24.6,46.5,3.36,318.6,36.54
2024-02-28 21:52:00,260.0,230.0,24.6,46.3,5.12,297.1,36.78
2024-02-28 21:53:00,260.0,230.0,24.6,46.3,0.78,357.8,37.0
2024-02-28 21:54:00,260.0,230.0,24.6,46.3,6.31,328.8,36.66
2024-02-28 21:55:00,260.0,230.0,24.6,46.9,1.83,279.3,36.17
2024-02-28 21:56:00,261.0,230.0,24.6,47.2,1.52,318.5,35.53
2024-02-28 21:57:00,259.0,230.0,24.6,47.1,1.59,325.3,35.36
2024-02-28 21:58:00,260.0,230.0,24.5,46.8,2.59,1.5,35.88
2024-02-28 21:59:00,261.0,230.0,24.5,46.7,1.14,281.4,36.29
2024-02-28 22:00:00,260.0,230.0,24.5,46.7,2.17,329.9,36.58
2024-02-28 22:01:00,259.0,230.0,24.5,47.0,2.86,323.8,36.42
2024-02-28 22:02:00,259.0,230.0,24.5,47.0,1.61,229.7,35.6
2024-02-28 22:03:00,260.0,230.0,24.5,47.0,1.61,17.6,34.56
2024-02-28 22:04:00,260.0,230.0,24.5,47.3,2.01,325.8,33.83
2024-02-28 22:05:00,260.0,231.0,24.5,47.3,8.43,320.7,33.23
2024-02-28 22:06:00,259.75,230.75,24.475,47.175,0.54,78.2,33.39
2024-02-28 22:07:00,259.5,230.5,24.45,47.05,6.67,331.9,33.97
2024-02-28 22:08:00,259.25,230.25,24.424999999999997,46.925,0.0,283.8,35.17
2024-02-28 22:09:00,259.0,230.0,24.4,46.8,4.65,341.0,34.97
2024-02-28 22:10:00,260.0,230.0,24.4,47.3,2.59,319.2,34.91
2024-02-28 22:11:00,260.0,230.0,24.4,47.3,1.95,321.1,34.88
2024-02-28 22:12:00,260.0,230.0,24.4,47.3,1.59,311.2,34.83
2024-02-28 22:13:00,260.0,230.0,24.4,47.3,2.37,228.8,34.56
2024-02-28 22:14:00,261.0,230.0,24.4,47.3,2.17,299.9,34.13
2024-02-28 22:15:00,259.0,230.0,24.4,47.6,1.25,12.2,33.21
2024-02-28 22:16:00,260.0,230.0,24.4,47.6,1.61,46.2,32.95
2024-02-28 22:17:00,259.0,230.0,24.4,47.6,0.76,359.2,32.99
2024-02-28 22:18:00,259.0,230.0,24.4,47.6,0.0,270.2,33.42
2024-02-28 22:19:00,260.0,230.0,24.3,47.8,1.5,22.2,33.92
2024-02-28 22:20:00,259.0,230.0,24.3,47.8,5.15,359.5,34.22
