dt_time,op1,op2,temp,humidity
2024-03-01 02:52:00,259.0,232.0,21.3,63.2
2024-03-01 02:53:00,260.0,232.0,21.3,63.2
2024-03-01 02:54:00,,,,
2024-03-01 02:55:00,259.0,232.0,21.3,63.2
2024-03-01 02:56:00,259.0,232.0,21.3,63.4
2024-03-01 02:57:00,258.0,232.0,21.3,63.6
2024-03-01 02:58:00,258.0,232.0,21.3,63.7
2024-03-01 02:59:00,258.0,232.0,21.3,63.7
2024-03-01 03:00:00,258.0,232.0,21.2,63.7
2024-03-01 03:01:00,257.0,232.0,21.2,63.7
2024-03-01 03:02:00,,,,
2024-03-01 03:03:00,256.0,232.0,21.2,63.7
2024-03-01 03:04:00,256.0,232.0,21.2,63.8
2024-03-01 03:05:00,255.0,232.0,21.2,63.4
2024-03-01 03:06:00,256.0,232.0,21.2,63.4
2024-03-01 03:07:00,256.0,232.0,21.2,63.8
2024-03-01 03:08:00,257.0,232.0,21.2,63.8
2024-03-01 03:09:00,256.0,232.0,21.2,63.8
2024-03-01 03:10:00,255.0,232.0,21.1,63.6
2024-03-01 03:11:00,254.0,232.0,21.0,63.6
2024-03-01 03:12:00,256.0,232.0,21.0,63.6
2024-03-01 03:13:00,255.0,232.0,21.0,63.6
2024-03-01 03:14:00,255.0,232.0,21.0,63.6
2024-03-01 03:15:00,254.0,232.0,20.9,63.8
2024-03-01 03:16:00,256.0,232.0,20.9,63.8
2024-03-01 03:17:00,255.0,232.0,20.9,64.5
2024-03-01 03:18:00,254.0,232.0,20.9,64.4
2024-03-01 03:19:00,254.0,232.0,20.9,64.5
2024-03-01 03:20:00,255.0,231.0,20.9,64.5
2024-03-01 03:21:00,254.0,232.0,20.8,64.6
2024-03-01 03:22:00,253.0,232.0,20.8,64.5
2024-03-01 03:23:00,256.0,232.0,20.8,64.5
2024-03-01 03:24:00,255.0,232.0,20.8,64.4
2024-03-01 03:25:00,256.0,232.0,20.8,64.4
2024-03-01 03:26:00,255.0,232.0,20.8,64.6
2024-03-01 03:27:00,255.0,232.0,20.8,64.6
2024-03-01 03:28:00,255.0,232.0,20.8,64.4
2024-03-01 03:29:00,256.0,232.0,20.8,64.4
2024-03-01 03:30:00,255.0,232.0,20.7,64.3
2024-03-01 03:31:00,253.0,232.0,20.7,64.3
2024-03-01 03:32:00,252.0,232.0,20.7,64.2
2024-03-01 03:33:00,252.0,232.0,20.7,64.1
2024-03-01 03:34:00,251.0,232.0,20.7,64.1
2024-03-01 03:35:00,252.0,231.0,20.7,63.9
2024-03-01 03:36:00,252.0,232.0,20.7,63.7
2024-03-01 03:37:00,252.0,231.0,20.6,64.0
2024-03-01 03:38:00,252.0,232.0,20.6,64.0
2024-03-01 03:39:00,251.0,232.0,20.6,64.0
2024-03-01 03:40:00,253.0,232.0,20.5,64.1
2024-03-01 03:41:00,253.0,232.0,20.5,64.2
2024-03-01 03:42:00,253.0,232.0,20.5,64.0
2024-03-01 03:43:00,252.0,232.0,20.6,64.1
2024-03-01 03:44:00,253.0,232.0,20.6,64.1
2024-03-01 03:45:00,254.0,232.0,20.5,64.1
2024-03-01 03:46:00,253.0,232.0,20.5,64.1
2024-03-01 03:47:00,253.0,231.0,20.5,64.1
2024-03-01 03:48:00,252.0,231.0,20.5,64.1
2024-03-01 03:49:00,252.0,231.0,20.5,64.6
2024-03-01 03:50:00,252.0,232.0,20.5,64.5
2024-03-01 03:51:00,252.0,232.0,20.5,64.5
2024-03-01 03:52:00,252.0,232.0,20.4,64.5
2024-03-01 03:53:00,252.0,232.0,20.4,64.7
2024-03-01 03:54:00,253.0,232.0,20.4,64.8
2024-03-01 03:55:00,251.0,232.0,20.4,64.7
2024-03-01 03:56:00,252.0,232.0,20.4,64.7
2024-03-01 03:57:00,253.0,232.0,20.4,64.7
2024-03-01 03:58:00,253.0,232.0,20.4,64.7
2024-03-01 03:59:00,253.0,232.0,20.3,64.6
2024-03-01 04:00:00,252.0,231.0,20.3,64.5
2024-03-01 04:01:00,253.0,231.0,20.3,64.6
2024-03-01 04:02:00,252.0,232.0,20.3,64.6
2024-03-01 04:03:00,253.0,232.0,20.3,64.6
2024-03-01 04:04:00,252.0,232.0,20.2,64.8
2024-03-01 04:05:00,252.0,232.0,20.2,64.7
2024-03-01 04:06:00,252.0,232.0,20.2,64.6
2024-03-01 04:07:00,251.0,232.0,20.2,64.7
2024-03-01 04:08:00,251.0,232.0,20.1,64.5
2024-03-01 04:09:00,252.0,232.0,20.1,64.6
2024-03-01 04:10:00,251.0,232.0,20.1,64.6
2024-03-01 04:11:00,251.0,231.0,20.1,64.6
2024-03-01 04:12:00,251.0,231.0,20.1,64.6
2024-03-01 04:13:00,252.0,232.0,20.1,64.6
2024-03-01 04:14:00,252.0,232.0,20.1,64.6
2024-03-01 04:15:00,252.0,232.0,20.1,64.6
2024-03-01 04:16:00,252.0,232.0,20.0,64.5
2024-03-01 04:17:00,252.0,232.0,20.0,64.7
2024-03-01 04:18:00,253.0,232.0,20.0,64.7
2024-03-01 04:19:00,253.0,232.0,20.0,64.8
2024-03-01 04:20:00,253.0,232.0,20.0,64.8
2024-03-01 04:21:00,252.0,231.0,20.0,64.8
2024-03-01 04:22:00,253.0,231.0,20.0,65.0
2024-03-01 04:23:00,253.0,232.0,20.0,65.1
2024-03-01 04:24:00,252.0,232.0,20.0,65.1
2024-03-01 04:25:00,252.0,232.0,20.0,65.1
2024-03-01 04:26:00,253.0,232.0,20.0,65.1
2024-03-01 04:27:00,252.0,232.0,20.0,65.5
2024-03-01 04:28:00,253.0,231.0,19.9,65.6
2024-03-01 04:29:00,254.0,231.0,19.9,65.7
2024-03-01 04:30:00,252.0,231.0,19.9,65.7
2024-03-01 04:31:00,253.0,231.0,19.9,65.7
2024-03-01 04:32:00,253.0,232.0,19.9,65.7
2024-03-01 04:33:00,252.0,232.0,19.9,65.7
2024-03-01 04:34:00,254.0,232.0,19.9,65.7
2024-03-01 04:35:00,252.0,232.0,19.9,66.5
2024-03-01 04:36:00,251.0,231.0,19.9,66.6
2024-03-01 04:37:00,253.0,232.0,19.9,66.5
2024-03-01 04:38:00,254.0,232.0,19.9,66.5
2024-03-01 04:39:00,253.0,232.0,19.9,67.0
2024-03-01 04:40:00,253.0,232.0,19.9,67.0
2024-03-01 04:41:00,253.0,232.0,19.9,67.0
2024-03-01 04:42:00,255.0,232.0,19.8,67.3
2024-03-01 04:43:00,253.0,232.0,19.9,67.6
2024-03-01 04:44:00,253.0,232.0,19.9,67.6
2024-03-01 04:45:00,252.0,232.0,19.9,67.5
2024-03-01 04:46:00,253.0,232.0,19.9,67.5
2024-03-01 04:47:00,252.0,232.0,19.9,67.5
2024-03-01 04:48:00,253.0,232.0,19.9,67.7
2024-03-01 04:49:00,254.0,232.0,19.8,67.7
2024-03-01 04:50:00,253.0,232.0,19.9,67.9
2024-03-01 04:51:00,253.0,232.0,19.9,67.9
2024-03-01 04:52:00,253.0,232.0,19.9,67.9
2024-03-01 04:53:00,254.0,232.0,19.9,67.9
2024-03-01 04:54:00,252.0,232.0,19.9,67.9
2024-03-01 04:55:00,255.0,232.0,19.9,67.9
2024-03-01 04:56:00,252.0,232.0,19.8,68.3
2024-03-01 04:57:00,253.0,232.0,19.8,68.3
2024-03-01 04:58:00,253.0,232.0,19.8,68.5
2024-03-01 04:59:00,252.0,232.0,19.8,68.5
2024-03-01 05:00:00,253.0,232.0,19.8,68.5
2024-03-01 05:01:00,253.0,232.0,19.8,68.8
2024-03-01 05:02:00,253.0,232.0,19.8,68.8
2024-03-01 05:03:00,253.0,232.0,19.8,68.8
2024-03-01 05:04:00,253.0,232.0,19.8,68.9
2024-03-01 05:05:00,252.0,232.0,19.8,69.0
2024-03-01 05:06:00,253.0,232.0,19.8,69.0
2024-03-01 05:07:00,251.0,232.0,19.8,69.0
2024-03-01 05:08:00,253.0,232.0,19.8,68.8
2024-03-01 05:09:00,254.0,232.0,19.8,68.8
2024-03-01 05:10:00,254.0,232.0,19.7,69.7
2024-03-01 05:11:00,252.0,232.0,19.8,69.5
2024-03-01 05:12:00,252.0,232.0,19.8,69.5
2024-03-01 05:13:00,254.0,232.0,19.8,69.5
2024-03-01 05:14:00,253.0,232.0,19.8,69.5
2024-03-01 05:15:00,253.0,232.0,19.8,69.7
2024-03-01 05:16:00,254.0,232.0,19.8,69.7
2024-03-01 05:17:00,252.0,232.0,19.8,69.7
2024-03-01 05:18:00,252.0,232.0,19.8,69.8
2024-03-01 05:19:00,253.0,232.0,19.7,69.8
2024-03-01 05:20:00,254.0,232.0,19.8,70.0
2024-03-01 05:21:00,254.0,232.0,19.7,70.0
2024-03-01 05:22:00,251.0,232.0,19.7,70.0
2024-03-01 05:23:00,253.0,232.0,19.7,70.0
2024-03-01 05:24:00,252.0,232.0,19.8,69.8
2024-03-01 05:25:00,253.0,232.0,19.8,69.8
2024-03-01 05:26:00,254.0,232.0,19.8,69.8
2024-03-01 05:27:00,253.0,232.0,19.8,69.8
2024-03-01 05:28:00,253.0,232.0,19.8,69.8
2024-03-01 05:29:00,253.0,232.0,19.8,69.8
2024-03-01 05:30:00,252.0,232.0,19.8,69.8
2024-03-01 05:31:00,252.0,232.0,19.8,70.3
2024-03-01 05:32:00,,,,
2024-03-01 05:33:00,253.0,232.0,19.8,70.4
2024-03-01 05:34:00,252.0,232.0,19.8,70.2
2024-03-01 05:35:00,252.0,232.0,19.8,70.2
2024-03-01 05:36:00,252.0,232.0,19.8,70.0
2024-03-01 05:37:00,252.0,232.0,19.8,70.1
2024-03-01 05:38:00,252.0,232.0,19.8,70.1
2024-03-01 05:39:00,252.0,232.0,19.8,70.1
2024-03-01 05:40:00,254.0,232.0,19.8,70.1
2024-03-01 05:41:00,252.0,232.0,19.8,70.2
2024-03-01 05:42:00,251.0,232.0,19.8,70.2
2024-03-01 05:43:00,252.0,232.0,19.8,70.2
2024-03-01 05:44:00,252.0,232.0,19.8,70.2
2024-03-01 05:45:00,252.0,232.0,19.8,70.2
2024-03-01 05:46:00,252.0,232.0,19.8,70.2
2024-03-01 05:47:00,251.0,232.0,19.8,70.2
2024-03-01 05:48:00,253.0,232.0,19.8,70.2
2024-03-01 05:49:00,251.0,232.0,19.8,70.5
2024-03-01 05:50:00,253.0,232.0,19.8,70.5
2024-03-01 05:51:00,252.0,232.0,19.8,70.5
2024-03-01 05:52:00,252.0,232.0,19.7,70.7
2024-03-01 05:53:00,252.0,232.0,19.7,70.7
2024-03-01 05:54:00,252.0,232.0,19.7,70.5
2024-03-01 05:55:00,253.0,232.0,19.7,70.5
2024-03-01 05:56:00,251.0,232.0,19.7,70.7
2024-03-01 05:57:00,252.0,232.0,19.7,70.7
2024-03-01 05:58:00,251.0,232.0,19.7,70.8
2024-03-01 05:59:00,252.0,232.0,19.7,70.6
2024-03-01 06:00:00,253.0,232.0,19.7,70.8
2024-03-01 06:01:00,,,,
2024-03-01 06:02:00,,,,
2024-03-01 06:03:00,252.0,232.0,19.7,70.9
2024-03-01 06:04:00,252.0,232.0,19.6,70.9
2024-03-01 06:05:00,252.0,232.0,19.6,70.9
2024-03-01 06:06:00,252.0,232.0,19.6,70.9
2024-03-01 06:07:00,253.0,232.0,19.7,70.7
2024-03-01 06:08:00,252.0,232.0,19.7,70.6
2024-03-01 06:09:00,251.0,232.0,19.7,70.6
2024-03-01 06:10:00,252.0,232.0,19.6,70.5
2024-03-01 06:11:00,254.0,232.0,19.6,70.5
2024-03-01 06:12:00,252.0,232.0,19.6,70.9
2024-03-01 06:13:00,255.0,232.0,19.6,71.1
2024-03-01 06:14:00,253.0,232.0,19.6,71.1
2024-03-01 06:15:00,252.0,232.0,19.6,71.1
2024-03-01 06:16:00,253.0,232.0,19.6,71.3
2024-03-01 06:17:00,253.0,232.0,19.6,71.3
2024-03-01 06:18:00,253.0,232.0,19.6,71.3
2024-03-01 06:19:00,253.0,232.0,19.5,71.2
2024-03-01 06:20:00,253.0,232.0,19.5,71.2
2024-03-01 06:21:00,254.0,232.0,19.5,71.1
2024-03-01 06:22:00,255.0,232.0,19.5,71.1
2024-03-01 06:23:00,254.0,232.0,19.5,71.1
2024-03-01 06:24:00,253.0,232.0,19.5,71.1
2024-03-01 06:25:00,254.0,232.0,19.5,71.1
2024-03-01 06:26:00,253.0,232.0,19.5,71.0
2024-03-01 06:27:00,254.0,232.0,19.4,71.1
2024-03-01 06:28:00,254.0,232.0,19.4,71.1
2024-03-01 06:29:00,254.0,232.0,19.4,71.1
2024-03-01 06:30:00,254.0,232.0,19.4,71.1
2024-03-01 06:31:00,254.0,232.0,19.4,71.1
2024-03-01 06:32:00,254.0,232.0,19.4,71.1
2024-03-01 06:33:00,252.0,232.0,19.4,71.0
2024-03-01 06:34:00,255.0,232.0,19.4,71.0
2024-03-01 06:35:00,254.0,232.0,19.4,71.1
2024-03-01 06:36:00,254.0,232.0,19.4,71.1
2024-03-01 06:37:00,254.0,232.0,19.4,70.8
2024-03-01 06:38:00,256.0,232.0,19.4,70.8
2024-03-01 06:39:00,255.0,232.0,19.4,70.8
2024-03-01 06:40:00,255.0,232.0,19.4,70.7
2024-03-01 06:41:00,254.0,232.0,19.5,70.5
2024-03-01 06:42:00,256.0,232.0,19.5,70.5
2024-03-01 06:43:00,255.0,232.0,19.5,70.4
2024-03-01 06:44:00,254.0,232.0,19.5,70.3
2024-03-01 06:45:00,254.0,232.0,19.5,70.2
2024-03-01 06:46:00,256.0,232.0,19.5,70.2
2024-03-01 06:47:00,255.0,232.0,19.5,70.2
2024-03-01 06:48:00,255.0,232.0,19.5,70.2
2024-03-01 06:49:00,255.0,232.0,19.5,70.2
2024-03-01 06:50:00,255.0,232.0,19.5,70.2
2024-03-01 06:51:00,255.0,232.0,19.5,70.2
2024-03-01 06:52:00,255.0,232.0,19.5,70.2
2024-03-01 06:53:00,255.0,232.0,19.5,70.2
2024-03-01 06:54:00,256.0,232.0,19.5,70.2
2024-03-01 06:55:00,256.0,232.0,19.5,70.2
2024-03-01 06:56:00,254.0,232.0,19.6,70.1
2024-03-01 06:57:00,254.0,232.0,19.6,69.9
2024-03-01 06:58:00,254.0,232.0,19.6,69.8
2024-03-01 06:59:00,253.0,232.0,19.6,69.7
2024-03-01 07:00:00,255.0,232.0,19.6,69.7
2024-03-01 07:01:00,253.0,232.0,19.6,69.7
2024-03-01 07:02:00,252.0,232.0,19.6,69.7
2024-03-01 07:03:00,253.0,232.0,19.6,69.7
2024-03-01 07:04:00,252.0,232.0,19.6,69.7
2024-03-01 07:05:00,252.0,232.0,19.7,69.6
2024-03-01 07:06:00,252.0,232.0,19.7,69.6
2024-03-01 07:07:00,254.0,232.0,19.7,69.6
2024-03-01 07:08:00,252.0,232.0,19.7,69.7
2024-03-01 07:09:00,254.0,232.0,19.7,69.7
2024-03-01 07:10:00,254.0,232.0,19.7,69.7
2024-03-01 07:11:00,255.0,232.0,19.7,69.7
2024-03-01 07:12:00,255.0,232.0,19.7,69.7
2024-03-01 07:13:00,254.0,232.0,19.8,70.2
2024-03-01 07:14:00,253.0,232.0,19.8,70.2
2024-03-01 07:15:00,255.0,232.0,19.9,69.8
2024-03-01 07:16:00,253.0,232.0,19.9,69.8
2024-03-01 07:17:00,255.0,232.0,19.9,69.6
2024-03-01 07:18:00,256.0,232.0,20.0,69.6
2024-03-01 07:19:00,255.0,232.0,20.0,69.9
2024-03-01 07:20:00,254.0,232.0,20.0,69.9
2024-03-01 07:21:00,255.0,232.0,20.0,69.8
2024-03-01 07:22:00,256.0,232.0,20.1,69.7
2024-03-01 07:23:00,256.0,232.0,20.1,69.7
2024-03-01 07:24:00,256.0,232.0,20.1,69.7
2024-03-01 07:25:00,257.0,232.0,20.2,69.7
2024-03-01 07:26:00,257.0,232.0,20.1,69.8
2024-03-01 07:27:00,258.0,232.0,20.2,69.8
2024-03-01 07:28:00,,,,
2024-03-01 07:29:00,258.0,232.0,20.2,69.8
2024-03-01 07:30:00,,,,
2024-03-01 07:31:00,256.0,232.0,20.3,69.5
2024-03-01 07:32:00,258.0,232.0,20.4,69.5
2024-03-01 07:33:00,256.0,232.0,20.4,69.3
2024-03-01 07:34:00,255.0,232.0,20.5,69.2
2024-03-01 07:35:00,257.0,232.0,20.5,69.2
2024-03-01 07:36:00,257.0,232.0,20.6,68.7
2024-03-01 07:37:00,257.0,232.0,20.6,68.7
2024-03-01 07:38:00,258.0,232.0,20.6,68.7
2024-03-01 07:39:00,255.0,232.0,21.0,67.4
2024-03-01 07:40:00,257.0,232.0,21.1,66.9
2024-03-01 07:41:00,258.0,232.0,21.2,66.4
2024-03-01 07:42:00,256.0,232.0,21.2,66.4
2024-03-01 07:43:00,257.0,232.0,21.4,66.0
2024-03-01 07:44:00,258.0,232.0,21.4,66.0
2024-03-01 07:45:00,256.0,232.0,21.7,64.6
2024-03-01 07:46:00,258.0,232.0,21.7,64.6
2024-03-01 07:47:00,257.0,232.0,21.8,64.1
2024-03-01 07:48:00,257.0,232.0,21.9,63.7
2024-03-01 07:49:00,258.0,232.0,21.9,63.7
2024-03-01 07:50:00,256.0,232.0,21.9,63.7
2024-03-01 07:51:00,257.0,232.0,22.3,61.9
2024-03-01 07:52:00,257.0,232.0,22.4,61.6
2024-03-01 07:53:00,256.0,232.0,22.4,61.6
2024-03-01 07:54:00,257.0,232.0,22.7,60.4
2024-03-01 07:55:00,256.0,232.0,22.7,60.4
2024-03-01 07:56:00,257.0,232.0,22.8,59.6
2024-03-01 07:57:00,257.0,232.0,22.8,59.6
2024-03-01 07:58:00,256.0,232.0,22.8,59.6
2024-03-01 07:59:00,255.0,232.0,22.8,59.6
2024-03-01 08:00:00,255.0,232.0,22.8,59.6
2024-03-01 08:01:00,256.0,232.0,23.4,57.5
2024-03-01 08:02:00,255.0,232.0,23.4,56.8
2024-03-01 08:03:00,255.0,232.0,23.6,56.3
2024-03-01 08:04:00,255.0,232.0,23.8,56.0
2024-03-01 08:05:00,255.0,232.0,23.9,55.7
2024-03-01 08:06:00,255.0,232.0,23.9,54.9
2024-03-01 08:07:00,255.0,232.0,23.9,54.9
2024-03-01 08:08:00,256.0,232.0,23.9,54.3
2024-03-01 08:09:00,256.0,232.0,23.9,54.3
2024-03-01 08:10:00,255.0,232.0,23.9,54.3
2024-03-01 08:11:00,256.0,232.0,24.0,53.6
2024-03-01 08:12:00,255.0,232.0,24.0,53.6
2024-03-01 08:13:00,255.0,232.0,24.0,53.3
2024-03-01 08:14:00,254.0,231.0,24.1,53.1
2024-03-01 08:15:00,255.0,232.0,24.3,52.0
2024-03-01 08:16:00,255.0,232.0,24.3,52.0
2024-03-01 08:17:00,255.0,231.0,24.1,51.6
2024-03-01 08:18:00,254.0,231.0,24.1,51.6
2024-03-01 08:19:00,254.0,231.0,24.1,51.6
2024-03-01 08:20:00,255.0,231.0,24.1,51.6
2024-03-01 08:21:00,254.0,231.0,24.1,51.6
2024-03-01 08:22:00,254.0,231.0,24.5,49.9
2024-03-01 08:23:00,255.0,231.0,24.5,49.6
2024-03-01 08:24:00,255.0,231.0,24.5,49.6
2024-03-01 08:25:00,254.0,231.0,24.5,49.6
2024-03-01 08:26:00,254.0,231.0,25.1,48.0
2024-03-01 08:27:00,255.0,231.0,25.4,47.5
2024-03-01 08:28:00,255.0,231.0,25.4,47.5
2024-03-01 08:29:00,254.0,231.0,25.4,47.5
2024-03-01 08:30:00,254.0,231.0,25.4,47.5
2024-03-01 08:31:00,254.0,231.0,25.6,46.6
2024-03-01 08:32:00,254.0,231.0,25.8,46.2
2024-03-01 08:33:00,254.0,231.0,26.1,45.9
2024-03-01 08:34:00,254.0,231.0,26.2,44.7
2024-03-01 08:35:00,254.0,231.0,26.2,44.6
2024-03-01 08:36:00,254.0,231.0,26.2,44.6
2024-03-01 08:37:00,254.0,231.0,26.2,44.6
2024-03-01 08:38:00,254.0,231.0,26.1,44.4
2024-03-01 08:39:00,253.0,231.0,26.2,43.9
2024-03-01 08:40:00,253.0,231.0,26.0,44.0
2024-03-01 08:41:00,253.0,231.0,26.3,43.6
2024-03-01 08:42:00,254.0,231.0,26.3,43.1
2024-03-01 08:43:00,253.0,231.0,26.3,43.1
2024-03-01 08:44:00,253.0,230.0,26.3,43.1
2024-03-01 08:45:00,254.0,231.0,26.2,43.0
2024-03-01 08:46:00,253.0,230.0,26.2,42.3
2024-03-01 08:47:00,254.0,230.0,26.2,42.3
2024-03-01 08:48:00,253.0,230.0,26.3,43.2
2024-03-01 08:49:00,253.0,230.0,26.3,43.2
2024-03-01 08:50:00,253.0,230.0,26.4,42.3
2024-03-01 08:51:00,252.0,230.0,26.2,42.1
2024-03-01 08:52:00,253.0,230.0,26.7,41.7
2024-03-01 08:53:00,252.0,230.0,26.7,41.9
2024-03-01 08:54:00,252.0,230.0,27.0,40.9
2024-03-01 08:55:00,252.0,231.0,27.7,39.9
2024-03-01 08:56:00,253.0,231.0,27.3,39.9
2024-03-01 08:57:00,253.0,231.0,27.5,39.9
2024-03-01 08:58:00,253.0,231.0,27.6,39.5
2024-03-01 08:59:00,252.0,230.0,27.8,39.4
2024-03-01 09:00:00,253.0,230.0,27.5,39.7
2024-03-01 09:01:00,252.0,230.0,27.3,39.8
2024-03-01 09:02:00,252.0,230.0,27.4,39.6
2024-03-01 09:03:00,252.0,230.0,27.8,38.9
2024-03-01 09:04:00,252.0,230.0,27.8,38.9
2024-03-01 09:05:00,254.0,230.0,28.1,38.5
2024-03-01 09:06:00,252.0,229.0,28.1,37.5
2024-03-01 09:07:00,252.0,230.0,27.6,38.6
2024-03-01 09:08:00,252.0,230.0,27.9,38.2
2024-03-01 09:09:00,253.0,230.0,28.0,38.3
2024-03-01 09:10:00,252.0,230.0,28.3,37.9
2024-03-01 09:11:00,253.0,230.0,28.4,37.7
2024-03-01 09:12:00,252.0,230.0,28.4,37.7
2024-03-01 09:13:00,251.0,230.0,28.4,37.7
2024-03-01 09:14:00,250.0,229.0,28.4,37.7
2024-03-01 09:15:00,251.0,229.0,28.4,37.7
2024-03-01 09:16:00,251.0,230.0,28.8,35.0
2024-03-01 09:17:00,250.0,230.0,28.8,34.6
2024-03-01 09:18:00,250.0,229.0,28.8,34.6
2024-03-01 09:19:00,251.0,229.0,28.9,34.0
2024-03-01 09:20:00,250.0,229.0,28.8,34.0
2024-03-01 09:21:00,251.0,229.0,28.8,34.3
2024-03-01 09:22:00,250.0,229.0,29.2,33.9
2024-03-01 09:23:00,251.0,229.0,29.2,33.9
2024-03-01 09:24:00,251.0,229.0,29.2,33.0
2024-03-01 09:25:00,250.0,229.0,29.4,32.2
2024-03-01 09:26:00,250.0,229.0,29.4,32.2
2024-03-01 09:27:00,250.0,229.0,29.4,32.2
2024-03-01 09:28:00,251.0,229.0,29.2,32.7
2024-03-01 09:29:00,251.0,229.0,29.1,32.6
2024-03-01 09:30:00,250.0,229.0,29.4,31.4
2024-03-01 09:31:00,250.0,229.0,29.4,31.2
2024-03-01 09:32:00,251.0,229.0,29.2,31.4
2024-03-01 09:33:00,,,,
2024-03-01 09:34:00,250.0,229.0,29.8,30.9
2024-03-01 09:35:00,249.0,229.0,29.8,30.9
2024-03-01 09:36:00,250.0,229.0,30.0,29.7
2024-03-01 09:37:00,250.0,229.0,30.0,29.7
2024-03-01 09:38:00,250.0,229.0,30.0,29.7
2024-03-01 09:39:00,251.0,229.0,30.4,29.7
2024-03-01 09:40:00,251.0,229.0,30.6,29.3
2024-03-01 09:41:00,251.0,229.0,30.3,29.8
2024-03-01 09:42:00,251.0,229.0,30.3,29.8
2024-03-01 09:43:00,251.0,229.0,30.3,29.8
2024-03-01 09:44:00,252.0,228.0,30.4,29.9
2024-03-01 09:45:00,253.0,228.0,30.4,29.9
2024-03-01 09:46:00,252.0,228.0,30.1,31.1
2024-03-01 09:47:00,252.0,228.0,30.3,30.5
2024-03-01 09:48:00,252.0,228.0,30.2,30.8
2024-03-01 09:49:00,253.0,228.0,30.2,30.8
2024-03-01 09:50:00,253.0,228.0,30.5,30.9
2024-03-01 09:51:00,253.0,228.0,31.0,30.6
2024-03-01 09:52:00,253.0,228.0,31.0,30.6
2024-03-01 09:53:00,254.0,228.0,31.1,30.4
2024-03-01 09:54:00,254.0,228.0,31.1,30.4
2024-03-01 09:55:00,254.0,228.0,31.1,30.4
2024-03-01 09:56:00,254.0,228.0,31.1,31.1
2024-03-01 09:57:00,254.0,228.0,31.3,31.5
2024-03-01 09:58:00,255.0,228.0,31.3,30.7
2024-03-01 09:59:00,254.0,228.0,31.5,30.7
2024-03-01 10:00:00,252.0,228.0,31.4,29.2
2024-03-01 10:01:00,254.0,228.0,31.4,29.2
2024-03-01 10:02:00,254.0,228.0,31.4,29.2
2024-03-01 10:03:00,255.0,228.0,31.7,30.1
2024-03-01 10:04:00,254.0,228.0,31.8,30.0
2024-03-01 10:05:00,252.0,228.0,31.9,29.8
2024-03-01 10:06:00,253.0,228.0,31.9,29.8
2024-03-01 10:07:00,251.0,228.0,31.9,28.1
2024-03-01 10:08:00,252.0,228.0,31.5,27.4
2024-03-01 10:09:00,252.0,228.0,31.5,27.4
2024-03-01 10:10:00,252.0,228.0,31.4,28.0
2024-03-01 10:11:00,252.0,228.0,31.4,28.0
2024-03-01 10:12:00,251.0,228.0,31.8,27.9
2024-03-01 10:13:00,252.0,228.0,31.8,27.9
2024-03-01 10:14:00,252.0,228.0,31.8,26.8
2024-03-01 10:15:00,252.0,228.0,31.8,26.8
2024-03-01 10:16:00,251.0,228.0,32.1,27.2
2024-03-01 10:17:00,253.0,228.0,32.1,27.2
2024-03-01 10:18:00,252.0,228.0,32.3,26.6
2024-03-01 10:19:00,252.0,228.0,31.8,26.5
2024-03-01 10:20:00,252.0,228.0,31.8,26.5
2024-03-01 10:21:00,252.0,228.0,31.8,26.8
2024-03-01 10:22:00,252.0,227.0,31.7,26.6
2024-03-01 10:23:00,252.0,228.0,32.1,27.0
2024-03-01 10:24:00,253.0,227.0,32.2,26.4
2024-03-01 10:25:00,252.0,228.0,32.2,26.4
2024-03-01 10:26:00,252.0,228.0,32.2,26.4
2024-03-01 10:27:00,252.0,228.0,32.2,26.4
2024-03-01 10:28:00,253.0,228.0,33.0,25.9
2024-03-01 10:29:00,252.0,228.0,33.3,25.6
2024-03-01 10:30:00,251.0,228.0,33.3,25.6
2024-03-01 10:31:00,252.0,228.0,33.3,25.6
2024-03-01 10:32:00,251.0,228.0,33.3,25.6
2024-03-01 10:33:00,252.0,228.0,33.3,24.5
2024-03-01 10:34:00,252.0,227.0,33.3,24.8
2024-03-01 10:35:00,252.0,227.0,33.5,24.9
2024-03-01 10:36:00,252.0,227.0,33.5,24.9
2024-03-01 10:37:00,252.0,227.0,32.9,25.2
2024-03-01 10:38:00,251.0,227.0,33.4,24.7
2024-03-01 10:39:00,252.0,227.0,33.6,24.6
2024-03-01 10:40:00,252.0,227.0,33.9,25.1
2024-03-01 10:41:00,252.0,227.0,33.8,24.7
2024-03-01 10:42:00,251.0,227.0,33.8,24.7
2024-03-01 10:43:00,251.0,227.0,33.9,24.6
2024-03-01 10:44:00,250.0,227.0,33.9,24.6
2024-03-01 10:45:00,252.0,227.0,34.1,24.3
2024-03-01 10:46:00,252.0,227.0,34.2,24.3
2024-03-01 10:47:00,250.0,227.0,34.3,23.6
2024-03-01 10:48:00,252.0,227.0,34.3,23.6
2024-03-01 10:49:00,251.0,227.0,34.3,23.6
2024-03-01 10:50:00,251.0,227.0,34.4,23.5
2024-03-01 10:51:00,250.0,227.0,34.4,23.1
2024-03-01 10:52:00,251.0,227.0,34.5,23.0
2024-03-01 10:53:00,254.0,226.0,34.5,23.0
2024-03-01 10:54:00,250.0,226.0,34.5,23.0
2024-03-01 10:55:00,251.0,227.0,34.5,23.0
2024-03-01 10:56:00,252.0,226.0,33.6,23.6
